CustomerID,total_spend,num_orders,avg_order_value,cluster,segment
12433.0,13375.87,7,31.847309523809525,0,Occasional low spender
12434.0,806.14,2,16.122799999999998,0,Occasional low spender
12435.0,7829.89,2,217.49694444444447,0,Occasional low spender
12436.0,509.01,1,31.813125,0,Occasional low spender
12437.0,4951.41,18,24.88145728643216,3,Frequent budget buyer
12438.0,2906.85,2,29.66173469387755,0,Occasional low spender
12441.0,173.55,1,15.77727272727273,0,Occasional low spender
12442.0,172.06,1,14.338333333333331,0,Occasional low spender
12444.0,5005.46,5,28.44011363636364,0,Occasional low spender
12445.0,133.4,1,33.35,0,Occasional low spender
12446.0,1002.31,1,17.584385964912283,0,Occasional low spender
12447.0,476.49,1,18.326538461538465,0,Occasional low spender
12448.0,449.45,1,20.42954545454545,0,Occasional low spender
12449.0,4067.29,4,21.294712041884814,0,Occasional low spender
12450.0,197.88,2,24.735,0,Occasional low spender
12451.0,9035.52,5,25.52406779661017,0,Occasional low spender
12452.0,430.57,2,19.571363636363635,0,Occasional low spender
12453.0,707.09,1,16.443953488372095,0,Occasional low spender
12454.0,3528.34,1,235.22266666666667,0,Occasional low spender
12455.0,2466.86,6,27.40955555555556,0,Occasional low spender
12456.0,3181.04,3,25.44832,0,Occasional low spender
12457.0,2363.23,7,38.11661290322581,0,Occasional low spender
12458.0,947.4,2,24.931578947368426,0,Occasional low spender
12461.0,826.88,2,23.62514285714286,0,Occasional low spender
12462.0,1189.59,2,19.186935483870965,0,Occasional low spender
12463.0,1344.78,4,16.202168674698793,0,Occasional low spender
12464.0,1212.05,8,41.79482758620689,0,Occasional low spender
12465.0,742.1899999999999,2,15.79127659574468,0,Occasional low spender
12468.0,729.5400000000001,2,19.19842105263158,0,Occasional low spender
12471.0,19788.65,30,43.11252723311547,3,Frequent budget buyer
12472.0,6572.11,7,19.386755162241887,0,Occasional low spender
12473.0,3928.05,5,23.52125748502994,0,Occasional low spender
12474.0,7324.09,18,17.355663507109004,3,Frequent budget buyer
12475.0,723.38,1,20.093888888888888,0,Occasional low spender
12476.0,6816.42,11,29.255021459227468,0,Occasional low spender
12477.0,13219.74,6,44.0658,0,Occasional low spender
12478.0,680.99,1,18.91638888888889,0,Occasional low spender
12479.0,527.2,1,17.006451612903227,0,Occasional low spender
12480.0,3281.63,4,21.309285714285718,0,Occasional low spender
12481.0,5579.82,10,25.8325,0,Occasional low spender
12483.0,2484.98,8,33.133066666666664,0,Occasional low spender
12484.0,4527.32,6,13.199183673469388,0,Occasional low spender
12488.0,1298.66,3,23.612,0,Occasional low spender
12489.0,334.93,1,22.328666666666667,0,Occasional low spender
12490.0,5417.93,10,22.114,0,Occasional low spender
12491.0,460.4,1,17.70769230769231,0,Occasional low spender
12492.0,263.21000000000004,2,13.160500000000004,0,Occasional low spender
12493.0,433.74,2,19.715454545454545,0,Occasional low spender
12494.0,1246.1,7,16.183116883116885,0,Occasional low spender
12497.0,1043.1,1,74.50714285714285,0,Occasional low spender
12498.0,403.7000000000001,3,17.55217391304348,0,Occasional low spender
12500.0,4257.82,11,69.80032786885245,0,Occasional low spender
12501.0,2169.39,1,14.5596644295302,0,Occasional low spender
12502.0,3723.87,5,25.332448979591835,0,Occasional low spender
12504.0,482.05,2,53.5611111111111,0,Occasional low spender
12506.0,73.5,1,3.1956521739130435,0,Occasional low spender
12507.0,1304.81,3,62.13380952380952,0,Occasional low spender
12508.0,397.88,2,5.851176470588236,0,Occasional low spender
12509.0,176.5,1,25.214285714285715,0,Occasional low spender
12510.0,982.57,2,29.774848484848484,0,Occasional low spender
12512.0,132.18,2,4.263870967741935,0,Occasional low spender
12513.0,612.29,1,17.494,0,Occasional low spender
12514.0,1017.68,1,19.954509803921567,0,Occasional low spender
12515.0,383.7,1,23.98125,0,Occasional low spender
12516.0,1312.06,2,50.46384615384615,0,Occasional low spender
12517.0,2481.6,5,8.894623655913978,0,Occasional low spender
12518.0,2056.89,5,16.58782258064516,0,Occasional low spender
12519.0,330.84,1,19.461176470588235,0,Occasional low spender
12520.0,2634.26,5,17.330657894736845,0,Occasional low spender
12521.0,599.68,1,15.781052631578946,0,Occasional low spender
12522.0,192.72,2,16.06,0,Occasional low spender
12523.0,1789.77,11,16.884622641509434,0,Occasional low spender
12524.0,4485.72,8,31.15083333333333,0,Occasional low spender
12526.0,1316.66,3,18.54450704225352,0,Occasional low spender
12527.0,348.71000000000004,3,19.37277777777778,0,Occasional low spender
12528.0,1933.48,6,21.01608695652174,0,Occasional low spender
12530.0,1662.28,4,25.186060606060607,0,Occasional low spender
12531.0,125.22,1,7.365882352941177,0,Occasional low spender
12532.0,349.83000000000004,1,21.864375000000003,0,Occasional low spender
12534.0,1089.18,1,17.28857142857143,0,Occasional low spender
12535.0,716.35,2,21.069117647058825,0,Occasional low spender
12536.0,12601.830000000002,3,48.2828735632184,0,Occasional low spender
12538.0,363.95,1,17.33095238095238,0,Occasional low spender
12539.0,5568.35,4,20.396886446886448,0,Occasional low spender
12540.0,13400.24,17,28.03397489539749,3,Frequent budget buyer
12541.0,981.18,3,18.868846153846157,0,Occasional low spender
12544.0,372.7,1,19.61578947368421,0,Occasional low spender
12545.0,1000.39,2,20.0078,0,Occasional low spender
12546.0,1161.5,2,16.833333333333332,0,Occasional low spender
12547.0,207.8,2,25.975,0,Occasional low spender
12548.0,95.2,1,19.04,0,Occasional low spender
12550.0,964.83,1,16.92684210526316,0,Occasional low spender
12551.0,168.0,1,16.8,0,Occasional low spender
12552.0,437.82,2,21.891,0,Occasional low spender
12553.0,3692.28,10,19.33130890052356,0,Occasional low spender
12556.0,599.56,2,5.038319327731092,0,Occasional low spender
12557.0,11990.96,5,363.36242424242425,0,Occasional low spender
12558.0,269.96,1,24.54181818181818,0,Occasional low spender
12559.0,561.71,2,26.74809523809524,0,Occasional low spender
12560.0,2134.01,3,20.323904761904764,0,Occasional low spender
12561.0,238.85,1,14.928125,0,Occasional low spender
12562.0,3781.74,7,22.510357142857146,0,Occasional low spender
12564.0,456.9,1,21.757142857142856,0,Occasional low spender
12565.0,145.92,1,16.21333333333333,0,Occasional low spender
12566.0,351.65,1,18.507894736842104,0,Occasional low spender
12567.0,9401.28,10,21.07910313901345,0,Occasional low spender
12569.0,4124.69,32,21.939840425531912,3,Frequent budget buyer
12571.0,519.61,2,15.28264705882353,0,Occasional low spender
12572.0,1020.42,2,17.006999999999998,0,Occasional low spender
12573.0,160.54000000000002,1,5.733571428571429,0,Occasional low spender
12574.0,218.45,1,19.85909090909091,0,Occasional low spender
12576.0,1315.83,5,14.952613636363637,0,Occasional low spender
12577.0,626.6,3,4.291780821917809,0,Occasional low spender
12578.0,2794.51,2,24.51324561403509,0,Occasional low spender
12579.0,440.42,1,15.18689655172414,0,Occasional low spender
12580.0,415.7,1,17.320833333333333,0,Occasional low spender
12581.0,197.71,1,13.180666666666667,0,Occasional low spender
12582.0,511.36,2,23.24363636363637,0,Occasional low spender
12583.0,7281.38,15,29.47927125506073,3,Frequent budget buyer
12584.0,2338.15,9,24.355729166666663,0,Occasional low spender
12585.0,2040.1,2,23.44942528735632,0,Occasional low spender
12586.0,196.94000000000003,1,17.903636363636366,0,Occasional low spender
12587.0,144.0,1,36.0,0,Occasional low spender
12588.0,214.9,1,21.49,0,Occasional low spender
12589.0,646.68,2,18.47657142857143,0,Occasional low spender
12590.0,9864.26,2,145.06264705882353,0,Occasional low spender
12591.0,452.85,1,17.41730769230769,0,Occasional low spender
12592.0,437.6,2,24.311111111111117,0,Occasional low spender
12593.0,418.1,3,19.909523809523808,0,Occasional low spender
12594.0,3338.2200000000003,10,28.290000000000003,0,Occasional low spender
12596.0,618.27,2,22.898888888888887,0,Occasional low spender
12597.0,3811.22,4,18.50106796116505,0,Occasional low spender
12598.0,3023.08,8,22.90212121212121,0,Occasional low spender
12599.0,1032.58,7,16.654516129032256,0,Occasional low spender
12600.0,2599.04,10,40.61,0,Occasional low spender
12601.0,577.0600000000001,5,20.609285714285715,0,Occasional low spender
12602.0,153.12,1,12.76,0,Occasional low spender
12603.0,739.1999999999999,1,369.6,0,Occasional low spender
12604.0,254.18,2,15.88625,0,Occasional low spender
12607.0,1579.51,1,15.63871287128713,0,Occasional low spender
12609.0,1126.85,3,18.78083333333333,0,Occasional low spender
12610.0,2099.54,5,19.80698113207547,0,Occasional low spender
12611.0,1193.32,1,18.35876923076923,0,Occasional low spender
12612.0,704.0400000000001,1,37.054736842105264,0,Occasional low spender
12613.0,3344.38,5,21.85869281045752,0,Occasional low spender
12614.0,315.6,1,15.78,0,Occasional low spender
12615.0,2291.19,4,21.820857142857143,0,Occasional low spender
12616.0,713.3,2,22.290625,0,Occasional low spender
12617.0,352.98,1,8.609268292682927,0,Occasional low spender
12618.0,177.31,1,16.11909090909091,0,Occasional low spender
12619.0,3641.24,9,40.45822222222222,0,Occasional low spender
12620.0,1339.41,3,14.558804347826088,0,Occasional low spender
12621.0,13689.67,20,29.31406852248394,3,Frequent budget buyer
12622.0,180.1,1,16.37272727272727,0,Occasional low spender
12623.0,305.1,1,16.950000000000003,0,Occasional low spender
12624.0,641.13,2,16.87184210526316,0,Occasional low spender
12625.0,2683.82,2,31.207209302325584,0,Occasional low spender
12626.0,6620.48,9,22.51863945578231,0,Occasional low spender
12627.0,4478.53,7,19.47186956521739,0,Occasional low spender
12628.0,786.46,3,19.1819512195122,0,Occasional low spender
12630.0,1270.88,2,19.8575,0,Occasional low spender
12631.0,640.5,1,20.661290322580644,0,Occasional low spender
12633.0,2163.98,4,21.425544554455445,0,Occasional low spender
12635.0,1689.18,2,16.724554455445546,0,Occasional low spender
12637.0,6002.9,8,15.714397905759162,0,Occasional low spender
12638.0,671.69,1,17.222820512820515,0,Occasional low spender
12639.0,486.1,1,22.095454545454547,0,Occasional low spender
12640.0,1174.58,3,22.16188679245283,0,Occasional low spender
12641.0,185.9,1,18.59,0,Occasional low spender
12642.0,1013.26,3,21.55872340425532,0,Occasional low spender
12643.0,3344.64,6,139.36,0,Occasional low spender
12644.0,477.91,1,15.416451612903227,0,Occasional low spender
12645.0,1775.18,4,24.31753424657534,0,Occasional low spender
12646.0,1346.97,2,29.932666666666663,0,Occasional low spender
12647.0,3722.82,12,30.76710743801653,0,Occasional low spender
12648.0,318.05,1,15.145238095238096,0,Occasional low spender
12649.0,623.51,3,20.113225806451613,0,Occasional low spender
12650.0,314.44,1,15.722,0,Occasional low spender
12651.0,114.0,1,12.666666666666666,0,Occasional low spender
12652.0,919.98,1,19.16625,0,Occasional low spender
12653.0,2209.85,2,51.391860465116274,0,Occasional low spender
12654.0,601.98,5,15.841578947368422,0,Occasional low spender
12656.0,4051.17,5,32.152142857142856,0,Occasional low spender
12657.0,1643.18,4,34.961276595744685,0,Occasional low spender
12658.0,686.05,1,19.056944444444444,0,Occasional low spender
12659.0,91.68,1,18.336,0,Occasional low spender
12660.0,245.1,1,18.853846153846156,0,Occasional low spender
12662.0,3849.78,11,16.73817391304348,0,Occasional low spender
12664.0,4881.88,9,131.94270270270272,0,Occasional low spender
12665.0,63.0,1,21.0,0,Occasional low spender
12667.0,620.13,1,18.791818181818183,0,Occasional low spender
12668.0,3807.15,4,23.64689440993789,0,Occasional low spender
12669.0,2744.03,3,27.16861386138613,0,Occasional low spender
12670.0,2996.05,5,32.56576086956522,0,Occasional low spender
12672.0,225.9,1,22.59,0,Occasional low spender
12673.0,610.52,2,14.536190476190477,0,Occasional low spender
12674.0,1970.6,4,23.742168674698792,0,Occasional low spender
12676.0,1331.39,6,29.58644444444445,0,Occasional low spender
12678.0,17628.46,12,106.83915151515151,3,Frequent budget buyer
12679.0,1113.02,4,23.187916666666663,0,Occasional low spender
12680.0,862.81,4,16.592499999999998,0,Occasional low spender
12681.0,13787.54,22,21.610564263322885,3,Frequent budget buyer
12682.0,12279.82,31,23.434770992366413,3,Frequent budget buyer
12683.0,8476.57,15,24.64119186046512,3,Frequent budget buyer
12684.0,2283.63,7,21.748857142857144,0,Occasional low spender
12685.0,2863.08,6,18.23617834394904,0,Occasional low spender
12686.0,89.14,1,12.734285714285717,0,Occasional low spender
12688.0,4873.81,1,28.501812865497072,0,Occasional low spender
12689.0,1247.61,2,17.327916666666667,0,Occasional low spender
12690.0,389.01,1,24.313125,0,Occasional low spender
12691.0,1035.8,6,32.36875,0,Occasional low spender
12693.0,855.91,4,21.946410256410257,0,Occasional low spender
12694.0,869.67,2,23.504594594594597,0,Occasional low spender
12695.0,582.1,4,21.55925925925926,0,Occasional low spender
12697.0,957.59,3,23.355853658536585,0,Occasional low spender
12700.0,4939.99,4,18.432798507462685,0,Occasional low spender
12701.0,797.71,2,15.0511320754717,0,Occasional low spender
12702.0,219.0,1,18.25,0,Occasional low spender
12703.0,283.55,1,13.502380952380951,0,Occasional low spender
12704.0,2340.84,8,26.600454545454543,0,Occasional low spender
12705.0,6868.29,9,20.56374251497006,0,Occasional low spender
12707.0,603.42,1,18.285454545454545,0,Occasional low spender
12708.0,2712.91,10,17.27968152866242,0,Occasional low spender
12709.0,9706.52,15,46.891400966183575,3,Frequent budget buyer
12710.0,1149.02,3,14.922337662337664,0,Occasional low spender
12712.0,4396.13,13,33.053609022556394,3,Frequent budget buyer
12713.0,848.55,1,22.33026315789473,0,Occasional low spender
12714.0,4708.86,5,18.18092664092664,0,Occasional low spender
12715.0,343.36,1,17.168,0,Occasional low spender
12716.0,1053.49,2,15.267971014492751,0,Occasional low spender
12717.0,1030.98,2,18.74509090909091,0,Occasional low spender
12718.0,238.25,1,12.539473684210526,0,Occasional low spender
12719.0,644.95,2,16.53717948717949,0,Occasional low spender
12720.0,5781.73,25,16.332570621468925,3,Frequent budget buyer
12721.0,2656.13,6,16.497701863354038,0,Occasional low spender
12722.0,997.63,4,18.82320754716981,0,Occasional low spender
12723.0,725.07,5,10.508260869565218,0,Occasional low spender
12724.0,1031.41,4,19.46056603773585,0,Occasional low spender
12725.0,427.8,1,17.825,0,Occasional low spender
12726.0,2609.1,7,21.041129032258063,0,Occasional low spender
12727.0,3980.7,7,28.638129496402875,0,Occasional low spender
12728.0,836.33,4,18.18108695652174,0,Occasional low spender
12729.0,453.01,1,17.423461538461538,0,Occasional low spender
12731.0,18895.91,12,68.96317518248175,3,Frequent budget buyer
12732.0,236.26,1,19.688333333333336,0,Occasional low spender
12733.0,383.95,1,17.452272727272728,0,Occasional low spender
12734.0,110.4,1,27.6,0,Occasional low spender
12735.0,779.5699999999999,2,18.12953488372093,0,Occasional low spender
12736.0,234.0,1,58.5,0,Occasional low spender
12738.0,155.35,1,14.122727272727271,0,Occasional low spender
12739.0,1013.04,2,26.658947368421053,0,Occasional low spender
12740.0,427.6,1,15.837037037037035,0,Occasional low spender
12743.0,540.13,2,4.123129770992366,0,Occasional low spender
12744.0,21279.29,7,95.85265765765766,3,Frequent budget buyer
12747.0,4196.01,11,40.73796116504855,0,Occasional low spender
12748.0,33053.19,209,7.491656844968269,2,High-value loyal
12749.0,4090.88,5,20.55718592964824,0,Occasional low spender
12750.0,275.88,1,18.392,0,Occasional low spender
12752.0,4366.78,1,82.3920754716981,0,Occasional low spender
12753.0,21429.39,6,108.77862944162436,3,Frequent budget buyer
12754.0,3010.74,3,47.78952380952381,0,Occasional low spender
12755.0,3811.95,2,952.9875,0,Occasional low spender
12756.0,112.07999999999998,1,28.02,0,Occasional low spender
12757.0,7834.650000000001,13,21.52376373626374,3,Frequent budget buyer
12758.0,2791.59,2,28.779278350515465,0,Occasional low spender
12759.0,1531.44,3,16.12042105263158,0,Occasional low spender
12762.0,1898.52,2,27.51478260869565,0,Occasional low spender
12763.0,494.08,2,27.448888888888888,0,Occasional low spender
12764.0,1693.88,1,37.64177777777778,0,Occasional low spender
12766.0,6989.63,7,22.547193548387096,0,Occasional low spender
12769.0,1143.6,1,35.7375,0,Occasional low spender
12770.0,1351.45,1,112.62083333333334,0,Occasional low spender
12772.0,892.47,1,16.226727272727274,0,Occasional low spender
12775.0,1386.04,5,21.00060606060606,0,Occasional low spender
12778.0,822.23,6,16.4446,0,Occasional low spender
12779.0,3981.36,8,26.72053691275168,0,Occasional low spender
12781.0,826.74,2,33.0696,0,Occasional low spender
12782.0,2330.92,5,22.630291262135923,0,Occasional low spender
12783.0,2225.91,6,26.49892857142857,0,Occasional low spender
12784.0,532.8199999999999,2,9.347719298245613,0,Occasional low spender
12785.0,311.95,1,22.28214285714285,0,Occasional low spender
12787.0,463.66,3,23.183,0,Occasional low spender
12789.0,91.85,1,22.9625,0,Occasional low spender
12790.0,324.92,1,15.472380952380954,0,Occasional low spender
12791.0,192.6,1,96.3,0,Occasional low spender
12792.0,400.54,1,16.0216,0,Occasional low spender
12793.0,545.48,2,22.72833333333333,0,Occasional low spender
12794.0,860.41,2,19.12022222222222,0,Occasional low spender
12795.0,430.48,1,30.74857142857143,0,Occasional low spender
12797.0,254.03,1,19.540769230769232,0,Occasional low spender
12798.0,6977.04,3,872.13,0,Occasional low spender
12802.0,427.58,1,17.1032,0,Occasional low spender
12808.0,483.65,3,17.273214285714285,0,Occasional low spender
12809.0,489.31,1,19.5724,0,Occasional low spender
12811.0,514.85,3,16.608064516129033,0,Occasional low spender
12812.0,229.64,1,15.309333333333337,0,Occasional low spender
12814.0,125.92,1,62.96,0,Occasional low spender
12815.0,1063.46,2,22.6268085106383,0,Occasional low spender
12816.0,572.2,2,19.731034482758623,0,Occasional low spender
12817.0,166.04,1,41.51,0,Occasional low spender
12818.0,1542.08,1,110.14857142857144,0,Occasional low spender
12820.0,942.34,4,15.97186440677966,0,Occasional low spender
12821.0,92.72,1,15.453333333333331,0,Occasional low spender
12822.0,948.88,2,20.62782608695652,0,Occasional low spender
12823.0,1759.5,5,351.9,0,Occasional low spender
12824.0,397.12,1,15.8848,0,Occasional low spender
12826.0,1474.72,7,16.205714285714286,0,Occasional low spender
12827.0,430.15,3,17.206000000000003,0,Occasional low spender
12828.0,1018.71,6,18.19125,0,Occasional low spender
12829.0,293.0,2,26.63636363636364,0,Occasional low spender
12830.0,6814.64,6,179.33263157894737,0,Occasional low spender
12831.0,215.05,1,23.89444444444445,0,Occasional low spender
12832.0,383.03,2,14.186296296296296,0,Occasional low spender
12833.0,417.38,1,17.390833333333333,0,Occasional low spender
12834.0,312.38,1,17.354444444444443,0,Occasional low spender
12836.0,2610.36,4,15.002068965517244,0,Occasional low spender
12837.0,134.1,1,11.175,0,Occasional low spender
12838.0,671.95,2,5.599583333333333,0,Occasional low spender
12839.0,5591.42,14,17.80707006369427,3,Frequent budget buyer
12840.0,2726.77,4,24.13070796460177,0,Occasional low spender
12841.0,3991.58,25,9.641497584541062,3,Frequent budget buyer
12842.0,1118.99,2,32.9114705882353,0,Occasional low spender
12843.0,1702.26,8,16.526796116504855,0,Occasional low spender
12844.0,325.96000000000004,2,6.268461538461539,0,Occasional low spender
12845.0,354.09,4,13.114444444444445,0,Occasional low spender
12847.0,843.64,1,10.043333333333331,0,Occasional low spender
12849.0,1010.29,2,21.047708333333333,0,Occasional low spender
12851.0,131.81,1,2.8044680851063832,0,Occasional low spender
12852.0,311.55,1,18.326470588235296,0,Occasional low spender
12853.0,1957.1,6,25.09102564102564,0,Occasional low spender
12854.0,1316.25,3,12.075688073394495,0,Occasional low spender
12855.0,38.1,1,12.7,0,Occasional low spender
12856.0,2170.78,6,6.98,0,Occasional low spender
12857.0,1106.4,2,24.05217391304348,0,Occasional low spender
12863.0,521.2,1,104.24,0,Occasional low spender
12864.0,147.12,1,49.04,0,Occasional low spender
12865.0,1568.23,2,16.507684210526318,0,Occasional low spender
12866.0,559.12,1,21.504615384615384,0,Occasional low spender
12867.0,4009.34,7,7.50812734082397,0,Occasional low spender
12868.0,1607.0600000000002,6,15.0192523364486,0,Occasional low spender
12871.0,380.64,2,34.60363636363636,0,Occasional low spender
12872.0,599.97,2,9.090454545454548,0,Occasional low spender
12873.0,374.0,1,93.5,0,Occasional low spender
12875.0,343.2300000000001,2,171.61500000000004,0,Occasional low spender
12876.0,2218.02,2,26.09435294117647,0,Occasional low spender
12877.0,1535.77,12,9.972532467532467,0,Occasional low spender
12878.0,854.99,2,18.19127659574468,0,Occasional low spender
12879.0,573.22,3,57.322,0,Occasional low spender
12881.0,298.0,1,42.57142857142857,0,Occasional low spender
12882.0,1463.04,2,112.54153846153848,0,Occasional low spender
12883.0,703.47,4,16.749285714285715,0,Occasional low spender
12884.0,309.05,1,44.15,0,Occasional low spender
12885.0,1175.22,3,16.552394366197184,0,Occasional low spender
12886.0,1378.4,2,16.809756097560978,0,Occasional low spender
12888.0,354.12,2,70.824,0,Occasional low spender
12890.0,376.72,1,4.768607594936708,0,Occasional low spender
12891.0,331.0,3,110.33333333333331,0,Occasional low spender
12893.0,176.55,1,5.695161290322581,0,Occasional low spender
12895.0,372.8,2,16.945454545454545,0,Occasional low spender
12897.0,216.5,2,54.125,0,Occasional low spender
12901.0,17654.54,28,152.19431034482758,3,Frequent budget buyer
12902.0,138.68,1,13.868,0,Occasional low spender
12904.0,496.06,2,6.986760563380281,0,Occasional low spender
12906.0,2919.81,5,46.34619047619047,0,Occasional low spender
12908.0,750.0,2,375.0,0,Occasional low spender
12909.0,2178.67,5,23.94142857142857,0,Occasional low spender
12910.0,3075.04,8,41.00053333333333,0,Occasional low spender
12912.0,1662.3,5,69.2625,0,Occasional low spender
12913.0,2483.63,5,49.6726,0,Occasional low spender
12915.0,363.65,2,16.529545454545453,0,Occasional low spender
12916.0,2944.95,4,28.59174757281553,0,Occasional low spender
12917.0,594.0,1,297.0,0,Occasional low spender
12919.0,1335.19,6,26.7038,0,Occasional low spender
12920.0,162.78,1,6.028888888888889,0,Occasional low spender
12921.0,16587.09,37,23.037625,3,Frequent budget buyer
12922.0,405.38,1,14.477857142857143,0,Occasional low spender
12923.0,172.82,1,6.172142857142857,0,Occasional low spender
12924.0,933.7,4,31.12333333333333,0,Occasional low spender
12925.0,694.05,2,15.423333333333332,0,Occasional low spender
12928.0,2062.7000000000003,5,24.555952380952384,0,Occasional low spender
12929.0,117.85,1,14.73125,0,Occasional low spender
12930.0,415.8,2,16.632,0,Occasional low spender
12931.0,42055.96,15,512.8775609756098,3,Frequent budget buyer
12933.0,607.53,3,5.731415094339623,0,Occasional low spender
12935.0,2160.7,7,16.749612403100773,0,Occasional low spender
12936.0,1063.9,4,17.15967741935484,0,Occasional low spender
12937.0,1504.27,4,12.535583333333332,0,Occasional low spender
12938.0,114.14,1,12.682222222222222,0,Occasional low spender
12939.0,11581.8,8,246.42127659574467,0,Occasional low spender
12940.0,899.69,2,9.371770833333334,0,Occasional low spender
12942.0,675.6,3,9.651428571428571,0,Occasional low spender
12944.0,604.51,2,20.15033333333333,0,Occasional low spender
12945.0,462.95,1,20.128260869565217,0,Occasional low spender
12947.0,1603.99,6,16.535979381443298,0,Occasional low spender
12948.0,2064.95,7,17.801293103448273,0,Occasional low spender
12949.0,4167.22,8,19.382418604651164,0,Occasional low spender
12950.0,1843.0,3,80.1304347826087,0,Occasional low spender
12951.0,1064.07,6,16.89,0,Occasional low spender
12952.0,1387.79,4,17.566962025316457,0,Occasional low spender
12953.0,329.85,1,19.40294117647059,0,Occasional low spender
12955.0,4757.16,11,26.428666666666665,0,Occasional low spender
12956.0,108.07,1,5.687894736842105,0,Occasional low spender
12957.0,4017.54,8,16.880420168067225,0,Occasional low spender
12962.0,266.39,2,16.649375,0,Occasional low spender
12963.0,1856.63,8,19.54347368421053,0,Occasional low spender
12965.0,769.8100000000001,1,7.1278703703703705,0,Occasional low spender
12966.0,160.18,1,16.018,0,Occasional low spender
12967.0,1660.9,2,87.41578947368421,0,Occasional low spender
